INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,VALUE,OPR_INTERVAL,GROUP
2025-04-21T19:30:00-00:00,2025-04-21T19:35:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,7,3
2025-04-21T19:35:00-00:00,2025-04-21T19:40:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,8,3
2025-04-21T19:40:00-00:00,2025-04-21T19:45:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,9,3
2025-04-21T19:45:00-00:00,2025-04-21T19:50:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,10,3
2025-04-21T19:50:00-00:00,2025-04-21T19:55:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,11,3
2025-04-21T19:55:00-00:00,2025-04-21T20:00:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,12,3
2025-04-21T20:00:00-00:00,2025-04-21T20:05:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,1,3
2025-04-21T20:05:00-00:00,2025-04-21T20:10:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,2,3
2025-04-21T20:10:00-00:00,2025-04-21T20:15:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,3,3
2025-04-21T20:15:00-00:00,2025-04-21T20:20:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,4,3
2025-04-21T20:20:00-00:00,2025-04-21T20:25:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,5,3
2025-04-21T20:25:00-00:00,2025-04-21T20:30:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,6,3
2025-04-21T20:30:00-00:00,2025-04-21T20:35:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,7,3
2025-04-21T20:35:00-00:00,2025-04-21T20:40:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,8,3
2025-04-21T20:40:00-00:00,2025-04-21T20:45:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,9,3
2025-04-21T20:45:00-00:00,2025-04-21T20:50:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,10,3
2025-04-21T20:50:00-00:00,2025-04-21T20:55:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,11,3
2025-04-21T20:55:00-00:00,2025-04-21T21:00:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,12,3
2025-04-21T21:00:00-00:00,2025-04-21T21:05:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,1,3
2025-04-21T21:05:00-00:00,2025-04-21T21:10:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,2,3
2025-04-21T21:10:00-00:00,2025-04-21T21:15:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,3,3
2025-04-21T21:15:00-00:00,2025-04-21T21:20:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,4,3
2025-04-21T21:20:00-00:00,2025-04-21T21:25:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,5,3
2025-04-21T21:25:00-00:00,2025-04-21T21:30:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,6,3
2025-04-21T21:30:00-00:00,2025-04-21T21:35:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,7,3
2025-04-21T21:35:00-00:00,2025-04-21T21:40:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,8,3
2025-04-21T21:40:00-00:00,2025-04-21T21:45:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,9,3
2025-04-21T21:45:00-00:00,2025-04-21T21:50:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,10,3
2025-04-21T21:50:00-00:00,2025-04-21T21:55:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,11,3
2025-04-21T21:55:00-00:00,2025-04-21T22:00:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,12,3
2025-04-21T22:00:00-00:00,2025-04-21T22:05:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,1,3
2025-04-21T22:05:00-00:00,2025-04-21T22:10:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,2,3
2025-04-21T22:10:00-00:00,2025-04-21T22:15:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,3,3
2025-04-21T22:15:00-00:00,2025-04-21T22:20:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,4,3
2025-04-21T22:20:00-00:00,2025-04-21T22:25:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,5,3
2025-04-21T22:25:00-00:00,2025-04-21T22:30:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,6,3
2025-04-21T22:30:00-00:00,2025-04-21T22:35:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,7,3
2025-04-21T22:35:00-00:00,2025-04-21T22:40:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,8,3
2025-04-21T22:40:00-00:00,2025-04-21T22:45:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,9,3
2025-04-21T22:45:00-00:00,2025-04-21T22:50:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,10,3
2025-04-21T22:50:00-00:00,2025-04-21T22:55:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,11,3
2025-04-21T22:55:00-00:00,2025-04-21T23:00:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,12,3
2025-04-21T23:00:00-00:00,2025-04-21T23:05:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,1,3
2025-04-21T23:05:00-00:00,2025-04-21T23:10:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,2,3
2025-04-21T23:10:00-00:00,2025-04-21T23:15:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,3,3
2025-04-21T23:15:00-00:00,2025-04-21T23:20:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,4,3
2025-04-21T23:20:00-00:00,2025-04-21T23:25:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,5,3
2025-04-21T23:25:00-00:00,2025-04-21T23:30:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,6,3
2025-04-21T23:30:00-00:00,2025-04-21T23:35:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,7,3
2025-04-21T23:35:00-00:00,2025-04-21T23:40:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,8,3
2025-04-21T23:40:00-00:00,2025-04-21T23:45:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,9,3
2025-04-21T23:45:00-00:00,2025-04-21T23:50:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,10,3
2025-04-21T23:50:00-00:00,2025-04-21T23:55:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,11,3
2025-04-21T23:55:00-00:00,2025-04-22T00:00:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,12,3
2025-04-22T00:00:00-00:00,2025-04-22T00:05:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,1,3
2025-04-22T00:05:00-00:00,2025-04-22T00:10:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,2,3
2025-04-22T00:10:00-00:00,2025-04-22T00:15:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,3,3
2025-04-22T00:15:00-00:00,2025-04-22T00:20:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,4,3
2025-04-22T00:20:00-00:00,2025-04-22T00:25:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,5,3
2025-04-22T00:25:00-00:00,2025-04-22T00:30:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,6,3
2025-04-22T00:30:00-00:00,2025-04-22T00:35:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,7,3
2025-04-22T00:35:00-00:00,2025-04-22T00:40:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,8,3
2025-04-22T00:40:00-00:00,2025-04-22T00:45:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,9,3
2025-04-22T00:45:00-00:00,2025-04-22T00:50:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,10,3
2025-04-22T00:50:00-00:00,2025-04-22T00:55:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,11,3
2025-04-22T00:55:00-00:00,2025-04-22T01:00:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,12,3
2025-04-22T01:00:00-00:00,2025-04-22T01:05:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,1,3
2025-04-22T01:05:00-00:00,2025-04-22T01:10:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,2,3
2025-04-22T01:10:00-00:00,2025-04-22T01:15:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,3,3
2025-04-22T01:15:00-00:00,2025-04-22T01:20:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,4,3
2025-04-22T01:20:00-00:00,2025-04-22T01:25:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,5,3
2025-04-22T01:25:00-00:00,2025-04-22T01:30:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,6,3
2025-04-22T01:30:00-00:00,2025-04-22T01:35:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,7,3
2025-04-22T01:35:00-00:00,2025-04-22T01:40:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,8,3
2025-04-22T01:40:00-00:00,2025-04-22T01:45:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,9,3
2025-04-22T01:45:00-00:00,2025-04-22T01:50:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,10,3
2025-04-22T01:50:00-00:00,2025-04-22T01:55:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,11,3
2025-04-22T01:55:00-00:00,2025-04-22T02:00:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,12,3
2025-04-22T02:00:00-00:00,2025-04-22T02:05:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,1,3
2025-04-22T02:05:00-00:00,2025-04-22T02:10:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,2,3
2025-04-22T02:10:00-00:00,2025-04-22T02:15:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,3,3
2025-04-22T02:15:00-00:00,2025-04-22T02:20:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,4,3
2025-04-22T02:20:00-00:00,2025-04-22T02:25:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,5,3
2025-04-22T02:25:00-00:00,2025-04-22T02:30:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,6,3
2025-04-22T02:30:00-00:00,2025-04-22T02:35:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,7,3
2025-04-22T02:35:00-00:00,2025-04-22T02:40:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,8,3
2025-04-22T02:40:00-00:00,2025-04-22T02:45:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,9,3
2025-04-22T02:45:00-00:00,2025-04-22T02:50:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,10,3
2025-04-22T02:50:00-00:00,2025-04-22T02:55:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,11,3
2025-04-22T02:55:00-00:00,2025-04-22T03:00:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,12,3
2025-04-22T03:00:00-00:00,2025-04-22T03:05:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,1,3
2025-04-22T03:05:00-00:00,2025-04-22T03:10:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,2,3
2025-04-22T03:10:00-00:00,2025-04-22T03:15:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,3,3
2025-04-22T03:15:00-00:00,2025-04-22T03:20:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,4,3
2025-04-22T03:20:00-00:00,2025-04-22T03:25:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,5,3
2025-04-22T03:25:00-00:00,2025-04-22T03:30:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,6,3
2025-04-22T03:30:00-00:00,2025-04-22T03:35:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,7,3
2025-04-22T03:35:00-00:00,2025-04-22T03:40:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,8,3
2025-04-22T03:40:00-00:00,2025-04-22T03:45:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,9,3
2025-04-22T03:45:00-00:00,2025-04-22T03:50:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,10,3
2025-04-22T03:50:00-00:00,2025-04-22T03:55:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,11,3
2025-04-22T03:55:00-00:00,2025-04-22T04:00:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,12,3
2025-04-22T04:00:00-00:00,2025-04-22T04:05:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,1,3
2025-04-22T04:05:00-00:00,2025-04-22T04:10:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,2,3
2025-04-22T04:10:00-00:00,2025-04-22T04:15:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,3,3
2025-04-22T04:15:00-00:00,2025-04-22T04:20:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,4,3
2025-04-22T04:20:00-00:00,2025-04-22T04:25:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MGHG,LMP_GHG_PRC,DLAP_SCE-APND,ALL_APNODES,0,0,5,3
